id,parent,name,level,question
1960,13.0,70640,3,634200919
1052,1053.0,78680,3,634200919
3230,3160.0,73680,3,634200919
3231,3161.0,78410,3,634200919
1202,109.0,77390,3,634200919
830,831.0,70700,3,634200919
2963,1116.0,77400,3,634200919
1491,613.0,70680,3,634200919
1795,1542.0,77410,3,634200919
3111,2661.0,70630,3,634200919
2997,121.0,77420,3,634200919
2999,124.0,77430,3,634200919
3001,127.0,77440,3,634200919
2083,2084.0,78220,3,634200919
3045,2441.0,70610,3,634200919
842,843.0,77450,3,634200919
844,845.0,73660,3,634200919
2270,2271.0,90551,3,634200919
2278,2279.0,78230,3,634200919
2482,1289.0,78420,3,634200919
2919,539.0,Not available,3,634200919
2530,1355.0,78480,3,634200919
2531,1356.0,70600,3,634200919
69,70.0,70560,3,634200919
3238,1704.0,78860,3,634200919
2115,2116.0,77750,3,634200919
1880,1881.0,90549,3,634200919
1513,1514.0,77480,3,634200919
1022,632.0,77490,3,634200919
322,323.0,76460,3,634200919
2335,54.0,70740,3,634200919
2948,2003.0,70690,3,634200919
2699,791.0,72770,3,634200919
866,867.0,77500,3,634200919
2587,1782.0,77510,3,634200919
2590,993.0,76720,3,634200919
2595,998.0,70570,3,634200919
1737,1738.0,71910,3,634200919
2193,2194.0,75190,3,634200919
2209,2210.0,78440,3,634200919
3182,1908.0,20190,3,634200919
3153,1647.0,Not available,3,634200919
1320,1321.0,73390,3,634200919
1682,1683.0,75580,3,634200919
1690,1691.0,73760,3,634200919
585,448.0,75470,3,634200919
588,451.0,75100,3,634200919
2319,2320.0,74170,3,634200919
2321,2322.0,72650,3,634200919
1218,1219.0,76370,3,634200919
2685,2686.0,77030,3,634200919
1412,1413.0,74140,3,634200919
2802,2368.0,76060,3,634200919
2013,1763.0,75980,3,634200919
2016,1766.0,72660,3,634200919
3189,1915.0,78700,3,634200919
3190,1916.0,72830,3,634200919
3193,1919.0,78580,3,634200919
1715,973.0,15100,3,634200919
1721,979.0,73520,3,634200919
2968,2708.0,74310,3,634200919
919,920.0,74160,3,634200919
1509,631.0,78280,3,634200919
1977,1555.0,Not available,3,634200919
1344,37.0,75220,3,634200919
1341,31.0,72670,3,634200919
2883,2603.0,72680,3,634200919
2884,2604.0,73420,3,634200919
2886,2606.0,78270,3,634200919
401,402.0,78290,3,634200919
65,66.0,76810,3,634200919
3240,1706.0,77740,3,634200919
2625,2626.0,78300,3,634200919
2944,898.0,73860,3,634200919
3014,2231.0,73940,3,634200919
3052,1464.0,73450,3,634200919
3054,1466.0,78320,3,634200919
3202,1777.0,72760,3,634200919
3206,1781.0,76660,3,634200919
2865,1038.0,75170,3,634200919
2431,1297.0,74560,3,634200919
172,173.0,76070,3,634200919
658,659.0,90516,3,634200919
2157,2158.0,24840,3,634200919
2673,1446.0,90532,3,634200919
1846,223.0,21060,3,634200919
485,486.0,10360,3,634200919
1481,1101.0,22800,3,634200919
3228,3158.0,90526,3,634200919
3229,3159.0,23780,3,634200919
164,165.0,90514,3,634200919
1796,1543.0,10480,3,634200919
2101,2102.0,90493,3,634200919
840,841.0,10320,3,634200919
846,847.0,23240,3,634200919
2276,2277.0,24720,3,634200919
2972,2712.0,90513,3,634200919
2841,2842.0,90510,3,634200919
917,918.0,90522,3,634200919
2921,542.0,Not available,3,634200919
1343,35.0,90521,3,634200919
1345,38.0,90503,3,634200919
1346,39.0,90512,3,634200919
686,687.0,90543,3,634200919
2528,1353.0,21030,3,634200919
2532,1357.0,90518,3,634200919
1610,454.0,90453,3,634200919
1612,456.0,90546,3,634200919
1862,1863.0,90547,3,634200919
2817,990.0,90519,3,634200919
2289,2290.0,13110,3,634200919
176,177.0,90517,3,634200919
320,321.0,20760,3,634200919
328,329.0,90537,3,634200919
3091,3092.0,90533,3,634200919
778,52.0,10160,3,634200919
2774,745.0,90528,3,634200919
1695,1174.0,90520,3,634200919
3122,2048.0,90535,3,634200919
77,78.0,90527,3,634200919
870,871.0,15550,3,634200919
511,512.0,10620,3,634200919
314,315.0,75240,3,634200919
324,325.0,74060,3,634200919
3232,3162.0,20070,3,634200919
304,305.0,Not available,3,634200919
3085,3086.0,75590,3,634200919
2769,739.0,73770,3,634200919
2772,742.0,72740,3,634200919
2892,1565.0,73930,3,634200919
2895,1568.0,74220,3,634200919
1699,1178.0,75490,3,634200919
1702,1181.0,76050,3,634200919
413,414.0,78510,3,634200919
425,426.0,77980,3,634200919
79,80.0,78560,3,634200919
1849,226.0,24240,3,634200919
481,482.0,90492,3,634200919
1486,1106.0,90080,3,634200919
2903,2904.0,24650,3,634200919
3000,125.0,24590,3,634200919
306,307.0,Not available,3,634200919
2426,1292.0,23550,3,634200919
1030,641.0,23370,3,634200919
2350,2351.0,90455,3,634200919
2949,2004.0,24730,3,634200919
270,271.0,71940,3,634200919
2631,2632.0,70460,3,634200919
377,378.0,70470,3,634200919
2518,2037.0,90563,3,634200919
1783,601.0,78100,3,634200919
3252,1837.0,73480,3,634200919
3255,1840.0,78040,3,634200919
2954,2009.0,72810,3,634200919
2956,2011.0,73490,3,634200919
3212,140.0,72820,3,634200919
3216,144.0,77770,3,634200919
2649,2375.0,77780,3,634200919
2652,2378.0,78310,3,634200919
507,508.0,76130,3,634200919
1678,1679.0,10270,3,634200919
1184,1185.0,12050,3,634200919
2907,2908.0,13000,3,634200919
561,562.0,10760,3,634200919
1211,120.0,12930,3,634200919
2994,968.0,10960,3,634200919
834,835.0,10940,3,634200919
3141,23.0,90270,3,634200919
2798,2364.0,10920,3,634200919
3152,1646.0,Not available,3,634200919
3059,2818.0,13990,3,634200919
589,452.0,90529,3,634200919
1978,1556.0,Not available,3,634200919
1989,555.0,20240,3,634200919
3004,130.0,13640,3,634200919
3043,2439.0,12570,3,634200919
2804,2370.0,21910,3,634200919
1719,977.0,11800,3,634200919
2479,1286.0,13660,3,634200919
2837,2838.0,21900,3,634200919
1506,628.0,14400,3,634200919
296,297.0,Not available,3,634200919
3239,1705.0,90504,3,634200919
2340,2341.0,14470,3,634200919
718,719.0,13040,3,634200919
2538,1361.0,12680,3,634200919
1430,1431.0,11920,3,634200919
1889,470.0,14550,3,634200919
1208,116.0,21120,3,634200919
1384,1385.0,13980,3,634200919
1969,1167.0,20090,3,634200919
1982,1560.0,Not available,3,634200919
2993,967.0,10060,3,634200919
3037,1762.0,10730,3,634200919
1970,1169.0,23320,3,634200919
294,295.0,Not available,3,634200919
2744,1537.0,90110,3,634200919
3135,2492.0,11960,3,634200919
1489,1109.0,15440,3,634200919
489,490.0,10050,3,634200919
1844,220.0,11000,3,634200919
2675,1448.0,13240,3,634200919
2788,230.0,11160,3,634200919
2796,238.0,21530,3,634200919
822,823.0,10490,3,634200919
826,827.0,11130,3,634200919
3181,1907.0,23220,3,634200919
2637,2638.0,11110,3,634200919
2643,2644.0,10610,3,634200919
2959,1112.0,21460,3,634200919
2256,1273.0,11080,3,634200919
2257,1274.0,15510,3,634200919
2830,189.0,15080,3,634200919
2834,194.0,15130,3,634200919
904,344.0,11390,3,634200919
910,351.0,10550,3,634200919
2456,2457.0,11290,3,634200919
2401,533.0,11270,3,634200919
278,279.0,11930,3,634200919
286,287.0,11260,3,634200919
2197,2198.0,13750,3,634200919
2169,2170.0,74970,3,634200919
3222,2551.0,76250,3,634200919
3106,2363.0,70160,3,634200919
1186,1187.0,70020,3,634200919
2057,1747.0,70290,3,634200919
3020,1895.0,70060,3,634200919
804,805.0,70140,3,634200919
1791,610.0,73630,3,634200919
1958,9.0,70280,3,634200919
1054,1055.0,70040,3,634200919
2899,2900.0,70030,3,634200919
2905,2906.0,13000,3,634200919
2909,2910.0,70070,3,634200919
2522,2041.0,76260,3,634200919
1741,1742.0,76240,3,634200919
1594,1595.0,76920,3,634200919
563,564.0,77800,3,634200919
1380,1381.0,70300,3,634200919
1382,1383.0,70400,3,634200919
2996,970.0,70210,3,634200919
2794,236.0,70370,3,634200919
832,833.0,70230,3,634200919
3185,1911.0,70410,3,634200919
2645,2646.0,74800,3,634200919
2258,1275.0,70170,3,634200919
2259,1276.0,70350,3,634200919
2263,1280.0,70340,3,634200919
2836,196.0,70090,3,634200919
902,342.0,74610,3,634200919
905,345.0,70200,3,634200919
3143,26.0,75730,3,634200919
2749,2750.0,70080,3,634200919
2751,2752.0,78540,3,634200919
2099,2100.0,73640,3,634200919
3038,2434.0,70100,3,634200919
2800,2366.0,70130,3,634200919
2018,1768.0,74810,3,634200919
2974,2714.0,78460,3,634200919
1805,728.0,Not available,3,634200919
2609,2610.0,73650,3,634200919
2287,2288.0,70360,3,634200919
2863,1036.0,74740,3,634200919
1521,1522.0,70240,3,634200919
772,45.0,76230,3,634200919
773,46.0,77690,3,634200919
1634,1635.0,74690,3,634200919
1694,1173.0,74700,3,634200919
3117,1369.0,70010,3,634200919
3119,2045.0,77700,3,634200919
3123,2049.0,70430,3,634200919
1074,1075.0,24580,3,634200919
3110,2660.0,11190,3,634200919
3114,2664.0,25000,3,634200919
1606,786.0,11200,3,634200919
2679,2680.0,21080,3,634200919
3005,132.0,13760,3,634200919
2087,2088.0,21590,3,634200919
2093,2094.0,15300,3,634200919
3041,2437.0,13850,3,634200919
2969,2709.0,15270,3,634200919
925,926.0,24340,3,634200919
1505,627.0,25110,3,634200919
2474,1281.0,15520,3,634200919
2403,2404.0,10450,3,634200919
1807,730.0,Not available,3,634200919
1086,1087.0,14090,3,634200919
1188,1189.0,10630,3,634200919
2674,1447.0,13780,3,634200919
2056,1746.0,21490,3,634200919
3173,957.0,13820,3,634200919
2556,2557.0,10580,3,634200919
2252,2253.0,25170,3,634200919
1786,604.0,15250,3,634200919
2383,515.0,15480,3,634200919
2745,1538.0,90120,3,634200919
1042,1043.0,11490,3,634200919
379,380.0,11510,3,634200919
1205,112.0,11620,3,634200919
2797,239.0,24380,3,634200919
2635,2636.0,11110,3,634200919
2835,195.0,24370,3,634200919
276,277.0,11930,3,634200919
284,285.0,11260,3,634200919
921,922.0,11280,3,634200919
2483,1290.0,10450,3,634200919
1803,726.0,Not available,3,634200919
1615,459.0,11120,3,634200919
1619,463.0,14600,3,634200919
73,74.0,11150,3,634200919
1182,1183.0,13510,3,634200919
3021,1896.0,14300,3,634200919
3221,2550.0,24860,3,634200919
1848,225.0,25050,3,634200919
1959,11.0,13560,3,634200919
1961,15.0,24870,3,634200919
2739,1531.0,24880,3,634200919
2901,2902.0,13590,3,634200919
1590,1591.0,12450,3,634200919
1596,1597.0,12070,3,634200919
2523,2042.0,24430,3,634200919
1592,1593.0,24440,3,634200919
577,578.0,24890,3,634200919
2995,969.0,10960,3,634200919
3028,1753.0,10410,3,634200919
836,837.0,10940,3,634200919
3177,1903.0,13690,3,634200919
2957,1110.0,13580,3,634200919
3186,1912.0,12370,3,634200919
2261,1278.0,24900,3,634200919
3144,27.0,13680,3,634200919
3137,18.0,10990,3,634200919
3142,25.0,90270,3,634200919
2753,2754.0,13490,3,634200919
2799,2365.0,10920,3,634200919
2089,2090.0,90545,3,634200919
2019,1769.0,14020,3,634200919
2975,2715.0,25060,3,634200919
1806,729.0,Not available,3,634200919
3010,2227.0,24850,3,634200919
2297,2298.0,24060,3,634200919
2864,1037.0,13540,3,634200919
1511,1512.0,21600,3,634200919
774,47.0,11040,3,634200919
1636,1637.0,10970,3,634200919
771,44.0,90494,3,634200919
3120,2046.0,14150,3,634200919
81,82.0,24910,3,634200919
3058,474.0,13990,3,634200919
1236,1237.0,14620,3,634200919
3008,2225.0,11580,3,634200919
1866,1867.0,14080,3,634200919
2159,2160.0,20030,3,634200919
308,309.0,Not available,3,634200919
943,944.0,21620,3,634200919
1874,1875.0,11610,3,634200919
2859,1032.0,11540,3,634200919
2861,1034.0,11530,3,634200919
2740,1532.0,90100,3,634200919
838,839.0,90220,3,634200919
298,299.0,Not available,3,634200919
3026,1901.0,78190,3,634200919
2785,2150.0,90564,3,634200919
1370,95.0,90565,3,634200919
2591,994.0,12030,3,634200919
2025,1470.0,13610,3,634200919
876,877.0,12460,3,634200919
178,179.0,24690,3,634200919
180,181.0,21440,3,634200919
3124,2050.0,10180,3,634200919
2706,798.0,10740,3,634200919
1261,1262.0,11600,3,634200919
1890,471.0,90430,3,634200919
1342,33.0,11360,3,634200919
2878,2598.0,11380,3,634200919
2333,1831.0,14160,3,634200919
1613,457.0,13930,3,634200919
1614,458.0,11120,3,634200919
1618,462.0,14600,3,634200919
59,60.0,13940,3,634200919
67,68.0,13900,3,634200919
3245,1711.0,21470,3,634200919
1238,1239.0,14620,3,634200919
2105,2106.0,21810,3,634200919
1868,1869.0,14080,3,634200919
1876,1877.0,11610,3,634200919
2808,981.0,25010,3,634200919
2586,1931.0,24610,3,634200919
2285,2286.0,23770,3,634200919
1578,888.0,22570,3,634200919
2173,2174.0,10850,3,634200919
2519,2038.0,13440,3,634200919
383,384.0,14700,3,634200919
749,750.0,24820,3,634200919
1222,1223.0,14640,3,634200919
2806,2372.0,23290,3,634200919
852,853.0,11710,3,634200919
3195,1921.0,22910,3,634200919
927,928.0,11780,3,634200919
2922,543.0,Not available,3,634200919
3246,1712.0,12980,3,634200919
2945,899.0,12000,3,634200919
2216,1653.0,21670,3,634200919
2301,2302.0,13120,3,634200919
1523,1524.0,14680,3,634200919
1990,557.0,14670,3,634200919
1622,1623.0,14220,3,634200919
421,422.0,12080,3,634200919
702,703.0,11660,3,634200919
2650,2376.0,13010,3,634200919
3209,135.0,13470,3,634200919
2293,2294.0,22210,3,634200919
2979,2718.0,11640,3,634200919
2985,2724.0,24960,3,634200919
2858,1031.0,11540,3,634200919
2860,1033.0,11470,3,634200919
2862,1035.0,11530,3,634200919
1519,1520.0,22560,3,634200919
174,175.0,11020,3,634200919
1029,640.0,23880,3,634200919
2215,1652.0,14630,3,634200919
1985,551.0,13400,3,634200919
2767,560.0,24350,3,634200919
714,715.0,25100,3,634200919
716,717.0,13960,3,634200919
2541,1364.0,13870,3,634200919
89,90.0,24670,3,634200919
3251,1836.0,12770,3,634200919
3256,1841.0,13830,3,634200919
2955,2010.0,13840,3,634200919
2704,796.0,13260,3,634200919
2705,797.0,14580,3,634200919
1257,1258.0,24680,3,634200919
1259,1260.0,10600,3,634200919
1263,1264.0,23190,3,634200919
1933,1934.0,15580,3,634200919
1951,1952.0,21840,3,634200919
3072,2931.0,90505,3,634200919
3074,2933.0,12520,3,634200919
2730,1816.0,14060,3,634200919
2731,1817.0,24540,3,634200919
2733,1819.0,23920,3,634200919
2735,1821.0,12200,3,634200919
1125,1126.0,12230,3,634200919
1129,1130.0,24470,3,634200919
1133,1134.0,14890,3,634200919
1739,1740.0,23570,3,634200919
1318,1319.0,23610,3,634200919
2867,1993.0,21830,3,634200919
2499,2500.0,11910,3,634200919
644,645.0,12010,3,634200919
369,370.0,11740,3,634200919
3217,2546.0,23870,3,634200919
1196,1197.0,14120,3,634200919
2670,1443.0,13520,3,634200919
2778,2143.0,14930,3,634200919
3168,952.0,24040,3,634200919
3170,954.0,11070,3,634200919
2564,2565.0,15280,3,634200919
2234,2235.0,15210,3,634200919
2240,2241.0,12180,3,634200919
1001,1002.0,15190,3,634200919
260,261.0,23620,3,634200919
264,265.0,11940,3,634200919
266,267.0,15340,3,634200919
3129,2486.0,24530,3,634200919
2177,2178.0,24710,3,634200919
2183,2184.0,11980,3,634200919
2189,2190.0,12480,3,634200919
1955,5.0,24070,3,634200919
1957,8.0,12660,3,634200919
2913,2914.0,11820,3,634200919
201,202.0,12100,3,634200919
209,210.0,12490,3,634200919
664,665.0,12700,3,634200919
668,669.0,10950,3,634200919
1663,434.0,21750,3,634200919
1667,438.0,15060,3,634200919
1670,441.0,12780,3,634200919
763,764.0,14230,3,634200919
1580,1581.0,23030,3,634200919
1943,1944.0,74640,3,634200919
1312,1313.0,76470,3,634200919
2868,1994.0,74650,3,634200919
2873,1999.0,76530,3,634200919
2876,2002.0,76940,3,634200919
650,651.0,71970,3,634200919
654,655.0,71980,3,634200919
355,356.0,74880,3,634200919
2390,522.0,78130,3,634200919
2175,2176.0,72000,3,634200919
2746,1539.0,75040,3,634200919
680,681.0,73140,3,634200919
2515,2034.0,73130,3,634200919
2520,2039.0,75050,3,634200919
385,386.0,72310,3,634200919
387,388.0,72010,3,634200919
1662,433.0,74820,3,634200919
1582,1583.0,77890,3,634200919
573,574.0,74830,3,634200919
3030,1755.0,74890,3,634200919
3032,1757.0,74730,3,634200919
1326,1327.0,76960,3,634200919
1336,1337.0,75010,3,634200919
1672,1673.0,74960,3,634200919
581,443.0,71960,3,634200919
590,453.0,74770,3,634200919
2309,2310.0,72330,3,634200919
1609,789.0,76970,3,634200919
1226,1227.0,73020,3,634200919
2807,2373.0,73170,3,634200919
1852,1450.0,72360,3,634200919
1854,1452.0,74930,3,634200919
2280,2281.0,76300,3,634200919
1856,1454.0,75020,3,634200919
1858,1456.0,74850,3,634200919
848,849.0,75080,3,634200919
856,857.0,76980,3,634200919
3187,1913.0,74600,3,634200919
1713,971.0,72480,3,634200919
2264,2265.0,76490,3,634200919
2274,2275.0,72420,3,634200919
929,930.0,77830,3,634200919
1500,622.0,72380,3,634200919
3149,1643.0,Not available,3,634200919
403,404.0,73090,3,634200919
696,697.0,76690,3,634200919
1232,1233.0,76510,3,634200919
2103,2104.0,74660,3,634200919
2117,2118.0,78150,3,634200919
2815,988.0,74760,3,634200919
3198,1774.0,74950,3,634200919
2428,1294.0,72800,3,634200919
2432,1298.0,72440,3,634200919
316,317.0,73190,3,634200919
1991,558.0,72510,3,634200919
2217,1654.0,73100,3,634200919
1624,1625.0,77000,3,634200919
1700,1179.0,76310,3,634200919
417,418.0,72490,3,634200919
419,420.0,72500,3,634200919
427,428.0,76480,3,634200919
706,707.0,74860,3,634200919
91,92.0,75000,3,634200919
3247,3017.0,74670,3,634200919
3248,1833.0,78010,3,634200919
2030,1475.0,73580,3,634200919
2032,1477.0,74900,3,634200919
3210,137.0,74870,3,634200919
2651,2377.0,77010,3,634200919
2656,2382.0,75060,3,634200919
3235,3165.0,14960,3,634200919
569,570.0,12190,3,634200919
2079,2080.0,90180,3,634200919
1810,734.0,Not available,3,634200919
3083,3084.0,20230,3,634200919
2033,1478.0,20250,3,634200919
3183,1909.0,23050,3,634200919
2468,2469.0,15010,3,634200919
2472,2473.0,24970,3,634200919
152,153.0,21790,3,634200919
156,157.0,20960,3,634200919
158,159.0,23930,3,634200919
162,163.0,90260,3,634200919
2396,528.0,23170,3,634200919
1798,1545.0,14240,3,634200919
1800,1547.0,22980,3,634200919
3139,21.0,11250,3,634200919
3146,29.0,23890,3,634200919
2199,2200.0,23040,3,634200919
1965,1163.0,11240,3,634200919
1078,1079.0,12150,3,634200919
2755,2756.0,23910,3,634200919
3115,2665.0,24080,3,634200919
1684,1685.0,23130,3,634200919
1688,1689.0,15180,3,634200919
584,447.0,15230,3,634200919
587,450.0,10380,3,634200919
2315,2316.0,12740,3,634200919
2323,2324.0,23180,3,634200919
1601,781.0,14280,3,634200919
1216,1217.0,12560,3,634200919
2681,2682.0,12420,3,634200919
1410,1411.0,14000,3,634200919
3047,2443.0,24940,3,634200919
2803,2369.0,14980,3,634200919
2805,2371.0,22470,3,634200919
1861,1459.0,24810,3,634200919
3191,1917.0,12830,3,634200919
3194,1920.0,23900,3,634200919
1722,980.0,15020,3,634200919
2266,2267.0,12940,3,634200919
2970,2710.0,12470,3,634200919
2839,2840.0,90495,3,634200919
2845,2846.0,23020,3,634200919
1508,630.0,12630,3,634200919
2475,1282.0,10440,3,634200919
1976,1554.0,Not available,3,634200919
1340,30.0,15160,3,634200919
2885,2605.0,25160,3,634200919
2882,2602.0,15120,3,634200919
393,394.0,15140,3,634200919
395,396.0,23010,3,634200919
399,400.0,15000,3,634200919
405,406.0,12730,3,634200919
682,683.0,12120,3,634200919
684,685.0,15170,3,634200919
61,62.0,12610,3,634200919
3241,1707.0,12410,3,634200919
2617,2618.0,21770,3,634200919
2623,2624.0,12430,3,634200919
2113,2114.0,21740,3,634200919
3007,2224.0,22450,3,634200919
3057,1469.0,10030,3,634200919
3051,1463.0,90500,3,634200919
3053,1465.0,12590,3,634200919
3055,1467.0,10860,3,634200919
2814,987.0,12760,3,634200919
3201,1776.0,12550,3,634200919
3200,1776.0,15290,3,634200919
2580,1925.0,12440,3,634200919
1937,1938.0,90544,3,634200919
2869,1995.0,13160,3,634200919
2874,2000.0,13030,3,634200919
2875,2001.0,14180,3,634200919
2495,2496.0,14690,3,634200919
357,358.0,15390,3,634200919
1945,1946.0,23200,3,634200919
1314,1315.0,13430,3,634200919
652,653.0,22770,3,634200919
656,657.0,14320,3,634200919
2391,523.0,21360,3,634200919
3136,2493.0,10850,3,634200919
2521,2040.0,11770,3,634200919
1584,1585.0,21370,3,634200919
575,576.0,13090,3,634200919
2516,2035.0,21380,3,634200919
751,752.0,14710,3,634200919
767,768.0,10220,3,634200919
1586,1587.0,12300,3,634200919
3031,1756.0,22750,3,634200919
3033,1758.0,14190,3,634200919
2747,2748.0,15360,3,634200919
1332,1333.0,22760,3,634200919
1674,1675.0,14610,3,634200919
